,patientId,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,value48,value49,value50,value51,value52,value53,value54,value55,value56,value57,value58,value59,value60,value61,value62,value63,value64,value65,value66,value67,value68,value69,value70,value71,value72,value73,value74,value75,value76,value77,value78,value79,value80,value81,value82,value83,value84,value85,value86,value87,value88,value89,value90,value91,value92,value93,value94,value95,value96,value97,value98,value99,value100,value101,value102,value103,value104,value105,value106,value107,value108,value109,value110,value111,value112,value113,value114,value115,value116,value117,value118,value119,value120,value121,value122,value123,value124,value125,value126,value127,value128,value129,value130,value131,value132,value133,value134,value135,value136,value137,value138,value139,value140,value141,value142,value143,value144,value145,value146,value147,value148,value149,value150,value151,value152,value153,value154,value155,value156,value157,value158,value159,value160,value161,value162,value163,value164,value165,value166,value167,value168,value169,value170,value171,value172,value173,value174,value175,value176,value177,value178,value179,value180,value181,value182,value183,value184,value185,value186,value187,value188,value189,value190,value191,value192,value193,value194,value195,value196,value197,value198,value199,value200,value201,value202,value203,value204,value205,value206,value207,value208,value209,value210,value211,value212,value213,value214,value215,value216,value217,value218,value219,value220,value221,value222,value223,value224,value225,value226,value227,value228,value229,value230,value231,value232,value233,value234,value235,value236,value237,value238,value239,value240,value241,value242,value243,value244,value245,value246,value247,value248,value249,value250,value251,value252,value253,value254,value255,value256,value257,value258,value259,value260,value261,value262,value263,value264,value265,value266,value267,value268,value269,value270,value271,value272,value273,value274,value275,value276,value277,value278,value279,value280,value281,value282,value283,value284,value285,value286,value287,value288,value289,value290,value291,value292,value293,value294,value295,value296,value297,value298,value299,value300,value301,value302,value303,value304,value305,value306,value307,value308,value309,value310,value311,value312,value313,value314,value315,value316,value317,value318,value319,value320,value321,value322,value323,value324,value325,value326,value327,value328,value329,value330,value331,value332,value333,value334,value335,value336,value337,value338,value339,value340,value341,value342,value343,value344,value345,value346,value347,value348,value349,value350,value351,value352,value353,value354,value355,value356,value357,value358,value359,value360,value361,value362,value363,value364,value365,value366,value367,value368,value369,value370,value371,value372,value373,value374,value375,value376,value377,value378,value379,value380,value381,value382,value383,reference,_id
61,26,0,0.635294,0.553586,0,0,0,0.818785,0.957217,0.942258,-0.25,0,0.189076,0,0,0,0,0,0,0.837209,0.86805,0,0,0,0,0.173244,0,0,0,0,0,0,0,0,0.755258,0.937046,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.03125,0.042553,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0.053819,0.066667,0,0,0,-0.25,-0.25,-0.25,0,0,0.027634,0.148987,0.637031,0.958052,0,0,0,0,0,0,0,0,0,0,0.37407,0,0.118765,0,0,0,0.35258,0.815471,0,0,0,0.931369,0.861259,-0.25,0.335329,0.242775,0.329697,0.375442,0,0.27451,0.613554,0.972847,0.972025,-0.25,0.212014,0,0.277333,0.486163,0,0.954545,0.947368,0.851423,0,0,0.218182,0.317254,0.02847,0,0,0.12618,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.162362,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.108,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.225589,0.153518,0,0,0.605042,0.249636,0,0,0,0,0.299674,0.084112,0.554113,0,0.504673,0.43604,0,0,0,0,0.110204,0,0,0,0,0.368652,0.898753,0.422977,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0.884764,0,0,0,-0.25,-0.25,-0.25,0,0.998545,0.995414,0,0,-0.25,-0.25,-0.25,0,0.993825,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.503334,5f4515ff4579cda5ca02b588
62,60,0,0,0,0,0,0,0.912477,0.915718,0,-0.25,0,0,0,0,0,0,0.965696,0.963951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755632,0.960782,0.930102,0,0,0,0,0,0,0,0.591549,0.955505,0.921024,0,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,92.500186,5f4515ff4579cda5ca02b589
63,43,0,0,0,0,0.917693,0,0,-0.25,-0.25,-0.25,0,0,0,0,0.928614,0,0,-0.25,-0.25,-0.25,0,0,0,0,0.931582,0,0,0,0,-0.25,0,0,0.491468,0.870445,0.958814,0.961361,0.931227,0,0,0,0,0,0.888889,0.700495,0,0.649211,0.960261,0.354331,0,-0.25,0,0,0,0.799156,0,0.917027,0.76618,0,-0.25,-0.25,0,0,0,0.578194,0.838757,0.983948,0.969236,0,-0.25,-0.25,0.110345,0,0.912576,0.807365,0,0,0,0,0,-0.25,0,0,0.579186,0.888473,0.948594,0.955014,0.916331,0,0,0,0,0,0,0,0.904611,0,0,0,0,-0.25,0,0,0,0.494709,0.867888,0,0,-0.25,-0.25,-0.25,0,0,0,0.161926,0.885673,0,0,-0.25,-0.25,-0.25,0,0,0,0.273723,0.946764,0,0,-0.25,-0.25,-0.25,0,0,0,0,0.93695,0.742073,0,-0.25,-0.25,-0.25,0,0,0,0,0.96704,0.960585,0,0,0,-0.25,0,0,0,0,0.82719,0.994891,0.366412,0,0,0,0,0,0,0,0,0.984204,0.960836,0,0,-0.25,0,0,0,0,0,0.928936,0.988171,0,-0.25,-0.25,0,0,0,0,0,0.928405,0.994613,0,-0.25,-0.25,0,0,0,0,0,0.299878,0.992472,0,0,-0.25,0,0,0,0,0,0.966775,0.985641,0,0,0,0,0,0,0,0.269058,0.99516,0.841413,0,0,-0.25,0,0,0,0,0.920277,0.978666,0,-0.25,-0.25,-0.25,0,0,0,0,0.953425,0.846206,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990529,0,0,0,0,0,0.996161,0.994826,0,0,-0.25,0,0,0,0.994709,0.991237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,11.271159,5f4515ff4579cda5ca02b58a
64,41,0.879964,0,0,0.892395,0.874931,0.440014,0.701045,0.890472,0.883887,0,0.493056,0,0.317881,0.952546,0,0,0,0,0,0,0,0.109256,0,0.582346,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.010929,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0.572254,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0.90625,0,0,0,0,0,0,0,-0.25,0,0.911543,0.223672,0,0,0,0,0,0,0,0,0.534101,0.037166,0,0.026647,0.507443,0,0,0,0,0,0,0,0.803792,0.824103,0.816644,0.791547,0,0,0,0,0,0,0.927595,0.870466,0.857201,0.602285,0,0,0,0,0,0,0,0.263217,0.958496,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.060759,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.136139,0.694497,0.102345,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.848454,0.690058,0.017626,0,0,0,-0.25,-0.25,-0.25,-0.25,0.69962,0.092399,0,0,0,0,0,0,0,-0.25,0.550162,0.669123,0,0,0,0,0.767241,0.926098,0.752962,0,0.856849,0.208791,0,0.085251,0.926957,0.942027,0.41721,0.869339,0.496992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994039,0,0,0,0,-0.25,-0.25,0,0.999394,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.957737,5f4515ff4579cda5ca02b58b
65,81,0,0,0,0,0.968917,0,0,-0.25,-0.25,-0.25,0,0,0,0,0.964202,0,0,0,-0.25,-0.25,0,0,0,0,0.964073,0.444894,0,0,0,-0.25,0,0,0,0,0.619165,0.965102,0,0,0,0,0,0,0,0,0,0.964791,0.917924,0,0,-0.25,0,0,0,0,0,0.920092,0.989651,0,-0.25,-0.25,0,0,0,0,0,0.941415,0.984006,0,-0.25,-0.25,0,0,0,0,0,0.207042,0.988661,0,0,-0.25,0,0,0,0,0,0.923248,0.946446,0,0,0,0,0,0,0,0,0.972432,0,0,0,-0.25,0,0,0,0,0.911932,0.837872,0,0,-0.25,-0.25,0,0,0,0,0.95423,0.2097,0,-0.25,-0.25,-0.25,0,0,0,0,0.914889,0.941415,0,-0.25,-0.25,-0.25,0,0,0,0,0.129562,0.980411,0,0,-0.25,-0.25,0,0,0,0,0,0.948307,0.926143,0,0,-0.25,0,0,0,0,0,0.786747,0.980572,0,0,0,0,0,0,0,0,0.535294,0.990438,0,0,-0.25,0,0,0,0,0,0.799845,0.989584,0,-0.25,-0.25,0,0,0,0,0,0.838258,0.994295,0,-0.25,-0.25,0,0,0,0,0,0.535294,0.991888,0,0,-0.25,0,0,0,0,0,0,0.986257,0,0,0,0,0,0,0,0,0.905065,0.964575,0,0,-0.25,0,0,0,0,0,0.974499,0.543796,0,-0.25,-0.25,0,0,0,0,0.897804,0.943714,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0.656904,0.981067,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,8.30389,5f4515ff4579cda5ca02b58c
66,45,0.408333,0,0,0,0.910742,0.842571,0,0.958617,0.976499,-0.25,0.677019,0,0,0.900943,0.813266,0.527622,0.841375,0.106764,0.717131,0,0.641084,0,0,0,0.201305,0.906404,0.783826,0,0,0,0.471204,0,0,0,0.846633,0.957483,0,-0.25,-0.25,-0.25,0.610478,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.492997,0,0.081494,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.394366,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.579572,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.641084,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.356083,0,0,0,0.837209,0.961269,0,0,0,0,0.673597,0,0.596979,0.884583,0,0,0,0.670093,0.473934,0,0.662192,0,0.129241,0.552209,0,0,0,0.968924,0.982008,-0.25,0.061069,0,0.864243,0.921366,0,0.248191,0.954646,0.974649,0.424028,-0.25,0.634361,0,0,0,0.858928,0.955412,0.212766,0,0,0,0.680851,0,0,0,0.846972,0.711197,0,0,0,0,0.539759,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.454294,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.771536,0.663462,0.559441,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.733333,0.811347,0.390869,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.815359,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.708163,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.793103,0.631749,0.543554,0,0.744828,0.62327,0,0,0,0,0.599537,0.669043,0.842743,0.965092,0.862235,0.365277,0,0,0,0,0.31058,0,0,0.201149,0.804265,0,0.681997,0.87416,0,-0.25,0,0.999647,1,0.999703,0,0,0,0,0,0.999537,0.999809,0.989862,0,0,0,0,0,0.97947,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0.996555,0.999393,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0.996081,0.95681,0,0,0,0,-0.25,0,0.999641,0.998315,0,0,0,0,0,0,0.999656,0.9992,0,0,0,0,0,0,0.994402,0.989428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0.998677,0.999865,0.998096,0,0,0,0,31.474713,5f4515ff4579cda5ca02b58d
67,44,0.924797,0.031873,0,0,0,0,0,0,0,-0.25,0.696246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395238,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.9,0,0.648391,0,0,0,-0.25,-0.25,-0.25,-0.25,0.949891,0,0.473043,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.984375,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.979127,0.071429,0.396947,0,0,0,-0.25,-0.25,-0.25,-0.25,0.871795,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.205714,0,0,0,0,0,0,0,0,0,0.462617,0.504673,0,0,0,0,0,0,0,0,0.96888,0.821128,0,0,0,0,0,0,0,-0.25,0.392523,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.99873,0.958877,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.566894,5f4515ff4579cda5ca02b58e
68,75,0,0,0,0.939948,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0.585056,0.904486,0,0,0,-0.25,-0.25,-0.25,0,0,0.85531,0.89529,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172018,0.679003,0.937315,0.844842,0,0,0,0,0.715909,0.882827,0.98908,0.997132,0.98952,0.965517,0,0,-0.25,0,0.501326,0.937295,0.995232,0.994358,0.978412,0.671082,0,0,-0.25,0,0,0.797153,0.82574,0.956643,0.986723,0.173442,0,0,0,0,0,0.879267,0.921179,0.918367,0,0,0,0,0,0,0.310345,0.86113,0.91343,0.07377,0,0,0,0,-0.25,0,0,0.560201,0.887031,0,0,0,-0.25,-0.25,-0.25,0,0,0.769308,0.848121,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0.658537,0,0,0,0,0,-0.25,-0.25,-0.25,0,0.785605,0.845867,0,0,0,0,0,0,-0.25,0.087591,0.908173,0.833208,0,0,0,0,0,0,0,0.915167,0.723776,0.797153,0,0,0,0,0,0,0,0.934383,0,0.80477,0.914843,0,0,0,0,-0.25,-0.25,0.97556,0,0.889388,0.78637,0,0,0,0,-0.25,-0.25,0.930693,0.657841,0.853933,0,0,0,0,0,0,0,0.702041,0.838292,0.925961,0,0,0,0,0,0,0,0.210526,0.692308,0.498162,0,0,0,0,0,0,-0.25,0.084615,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.999891,0.97504,0,0,0,0,-0.25,-0.25,0.999876,0.99887,0.912931,0,0,0,0,-0.25,0.997805,0.998988,0.986324,0.449387,0,0,0,0,0.992512,0.99613,0,0,0.972782,0,0,0,0.995606,0.995654,0,0,0.994188,0,0,-0.25,0.99916,0.997405,0,0.953039,0.718578,0,0,0,1,0.997927,0.991277,0.804061,0,0,0,0,0.99951,0.885865,0,0,0,0,0,-0.25,0.993033,0,0,0,0,0,-0.25,-0.25,0.939604,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,19.768135,5f4515ff4579cda5ca02b58f
69,19,0,0,0.378947,0.598194,0.030483,0.32188,0.627605,0,0,-0.25,0,0,0.082051,0.097561,0.11303,0.099257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021419,0.096712,0,0,0,0,-0.25,-0.25,0,0,0.278974,0.139795,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0.04183,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0.410256,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051177,0,0,0,0,0,0,0,0,0,0,0.280884,0.951938,0.41814,0,0,-0.25,0,0,0,0,0.9107,0.884407,0,0,0,-0.25,0,0,0,0.894873,0.619165,0,0,0,0,0,0,0,0.316206,0.877193,0,0,0,0,0,0,0.554745,0.433608,0.596871,0.702637,0.086677,0,0,0,-0.25,-0.25,0.788436,0.911938,0.867445,0,0,0,0,-0.25,-0.25,-0.25,0.391408,0.753298,0.63745,0,0,0,-0.25,-0.25,-0.25,-0.25,0.27451,0.160454,0.098765,0,0,0,-0.25,-0.25,-0.25,-0.25,0.329298,0.84938,0.941167,0,0,0,0,-0.25,-0.25,-0.25,0.54902,0.791027,0.827184,0.52589,0.674447,0,0,0,-0.25,-0.25,0.705882,0.503696,0.275583,0.876228,0.804431,0,0,0,0,0,0,0,0,0.051177,0.917626,0.893811,0,0,0,0,0,0,0.257511,0,0,0.878044,0.978027,0.379323,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0.995427,0.997669,0,0,0,0,0,0,0.997321,0.967592,0,0,-0.25,0,0,0.986988,0.993485,0,0,-0.25,-0.25,0,0,0.983569,0.94284,0,-0.25,-0.25,-0.25,0,0,0.99787,0.992891,0,0,-0.25,-0.25,0,0.992283,0.999674,0.997954,0,0,0,-0.25,0,0,0.977594,0.986645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.600122,5f4515ff4579cda5ca02b590
70,23,0,0,0,0.697987,0.909063,0,0,0,0,-0.25,0,0,0,0,0.517899,0,0,0,0,0,0,0.039187,0,0.643879,0.02381,0,0,0,0,0,0,0.572143,0.804696,0.820313,0.239386,0,0,0,-0.25,-0.25,0,0.550604,0.801476,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.724257,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0.747352,0.259621,0,0,-0.25,-0.25,-0.25,-0.25,0,0.341916,0.88288,0.597188,0.145749,0,0,-0.25,-0.25,-0.25,0,0.608696,0.653333,0.782383,0.846348,0,0,0,-0.25,-0.25,0.20935,0.871063,0.86899,0.832513,0.701695,0,0,0,0,0,0.074592,0.554054,0.032888,0.73278,0.909869,0,0,0,0,0,0,0,0,0.823262,0.834192,0,0,0,0,-0.25,0,0.012912,0.623107,0.838207,0.04586,0,0,0,0,-0.25,0,0.438628,0.896843,0.418719,0.0237,0,0,0,0,0,0,0.622565,0.831317,0.563622,0,0,0,0.096352,0.228571,0.381944,0.122538,0.147727,0.424779,0.69216,0,0,0,0.323569,-0.25,-0.25,0.618543,0.188424,0.67421,0.73278,0,0,0,-0.25,-0.25,-0.25,0.154195,0.220318,0.814457,0.541516,0,0,-0.25,-0.25,-0.25,-0.25,0.333925,0.237113,0.758931,0.359275,0,0,-0.25,-0.25,-0.25,-0.25,0.560801,0.560831,0.433249,0.723452,0,0,0,-0.25,-0.25,-0.25,0,0.359263,0.665859,0.698739,0.02381,0,0,0,-0.25,-0.25,0,0.147727,0.886364,0.6875,0,0,0,0,0,0.60855,0.009804,0.013158,0.890137,0.80809,0.046332,0.100719,0,0,0,0,0.068127,0,0.016949,0.871259,0.868755,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0.963859,0.994867,0,0,0,0,0,0,0.997413,0,0,0,-0.25,-0.25,0,0,0.996599,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,75.614352,5f4515ff4579cda5ca02b591
